-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2025 in LST
Location: latitude  8.5308   longitude 76.9296 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,PS,WS10M,T2M_MAX,T2M_MIN
2018,2,21,6.2971,0.0,61.74,99.91,3.6,33.42,22.94
2018,2,22,6.5508,0.0,60.28,99.89,3.12,34.07,22.93
2018,2,23,6.792,0.0,56.7,99.9,3.66,34.25,22.58
2018,2,24,6.9919,0.0,63.02,99.99,4.65,34.26,22.93
2018,2,25,6.8554,0.0,64.78,99.99,3.95,34.43,23.73
2018,2,26,6.8561,0.01,63.88,100.0,3.04,33.81,24.26
2018,2,27,5.9818,0.04,61.92,99.89,4.9,33.49,25.71
2018,2,28,6.793,0.05,64.86,99.88,3.93,34.53,25.03
2018,3,1,6.7553,0.08,64.89,99.82,3.89,33.88,25.86
2018,3,2,6.8534,0.04,61.19,99.83,3.71,34.82,25.07
2018,3,3,6.5448,0.04,61.22,99.89,3.1,34.74,23.9
2018,3,4,6.4709,0.16,65.91,99.87,2.42,34.18,26.31
2018,3,5,6.7001,0.0,59.45,99.91,2.35,34.92,24.15
2018,3,6,6.4874,0.01,60.73,99.97,2.09,35.15,24.55
2018,3,7,6.761,0.0,56.63,99.98,2.69,34.71,23.67
2018,3,8,6.2645,0.0,59.25,99.97,2.43,34.77,25.15
2018,3,9,6.2537,0.0,58.73,99.96,2.88,35.08,25.57
2018,3,10,5.9054,0.01,57.16,99.9,2.57,35.19,24.23
2018,3,11,6.0569,0.0,57.84,99.9,3.0,35.36,25.03
2018,3,12,5.2274,0.61,62.62,99.93,5.3,34.21,25.54
2018,3,13,2.189,8.61,74.76,99.98,4.69,29.96,25.77
2018,3,14,4.8269,14.4,78.26,99.95,4.75,31.43,25.7
2018,3,15,6.3233,0.56,76.48,100.01,3.15,30.33,25.93
2018,3,16,6.8902,0.14,75.36,99.92,2.75,31.05,25.85
2018,3,17,6.611,0.55,71.23,99.9,1.52,32.73,26.67
2018,3,18,6.2304,7.74,71.6,99.95,2.22,32.66,25.85
2018,3,19,5.9078,1.05,69.69,100.07,1.91,33.47,26.15
2018,3,20,6.9302,0.01,60.75,100.03,2.5,34.06,25.54
2018,3,21,6.678,1.65,72.13,100.05,3.13,32.6,26.53
2018,3,22,6.4193,0.75,72.86,99.88,4.66,32.53,26.14
2018,3,23,6.2006,0.16,71.56,99.81,4.76,32.8,26.45
2018,3,24,6.0871,0.32,68.77,99.87,2.36,34.96,26.44
2018,3,25,6.5729,0.12,67.0,100.02,3.12,34.08,26.23
2018,3,26,6.829,0.52,64.95,100.08,2.87,34.44,24.82
2018,3,27,6.6233,1.71,69.9,100.04,2.22,32.92,25.69
2018,3,28,5.8145,0.38,77.99,100.06,2.2,30.07,26.8
2018,3,29,6.5191,0.1,75.15,100.01,3.09,31.85,26.54
2018,3,30,6.3271,0.14,79.9,99.94,4.45,30.05,27.48
2018,3,31,5.5565,0.08,74.34,99.89,4.28,31.65,27.01
2018,4,1,6.6336,0.15,68.12,99.81,2.99,33.69,26.9
2018,4,2,6.5945,0.09,67.7,99.92,2.15,32.91,26.9
2018,4,3,6.5904,0.3,68.12,99.87,2.94,33.46,26.59
2018,4,4,6.6319,0.31,70.2,99.73,2.42,34.01,26.7
2018,4,5,6.5222,0.08,69.46,99.69,1.94,32.91,26.86
2018,4,6,6.6206,0.19,67.45,99.77,1.93,33.77,27.08
2018,4,7,6.917,1.25,66.88,99.85,2.05,34.91,27.28
2018,4,8,7.0442,1.57,69.73,99.87,1.98,33.2,27.36
2018,4,9,6.4562,2.0,70.61,99.91,2.52,31.95,27.01
2018,4,10,7.0121,4.67,70.52,99.81,2.56,32.85,26.61
2018,4,11,5.4511,18.05,79.31,99.83,1.56,30.25,27.43
2018,4,12,6.5251,12.03,79.7,99.77,1.71,31.24,26.91
2018,4,13,5.2817,11.34,78.35,99.85,1.69,31.26,26.79
2018,4,14,6.5076,10.99,76.42,99.82,1.86,32.01,26.57
2018,4,15,4.8586,5.26,80.64,99.89,3.73,29.85,26.71
2018,4,16,6.5126,0.64,73.27,99.93,2.44,32.81,26.62
2018,4,17,6.4346,0.77,74.5,99.96,2.47,33.13,27.0
2018,4,18,3.3763,3.52,81.47,100.0,2.4,29.96,27.15
2018,4,19,6.4214,1.05,78.4,99.88,2.42,31.88,26.88
2018,4,20,5.3318,0.86,79.69,99.83,3.5,30.62,27.22
2018,4,21,6.2388,0.64,77.41,99.79,2.85,31.5,27.26
2018,4,22,5.8584,0.42,78.29,99.87,3.04,31.14,27.61
2018,4,23,5.9018,0.42,73.61,99.86,3.78,32.98,27.03
2018,4,24,6.5136,1.01,77.64,99.87,3.97,31.72,27.14
2018,4,25,6.0566,1.85,76.81,99.81,3.77,31.41,27.79
2018,4,26,6.5122,0.78,74.12,99.72,3.21,32.48,27.23
2018,4,27,6.0545,2.61,75.02,99.83,2.35,31.79,27.92
2018,4,28,4.1998,2.16,77.19,99.95,1.92,30.72,27.27
2018,4,29,6.5539,1.2,73.13,99.9,2.42,32.25,27.23
2018,4,30,5.9719,0.8,77.92,99.8,3.81,32.08,27.63
2018,5,1,5.4298,0.28,73.07,99.85,4.76,32.67,28.09
2018,5,2,5.7288,0.3,78.65,99.83,5.01,31.12,27.82
2018,5,3,5.2742,2.52,76.74,99.83,4.25,31.2,27.98
2018,5,4,4.614,2.16,75.51,99.82,2.7,33.18,27.42
2018,5,5,5.1276,1.55,68.43,99.99,2.73,32.73,27.2
2018,5,6,5.5274,4.26,73.52,100.05,3.3,32.31,26.64
2018,5,7,5.8963,6.34,79.85,100.0,2.82,29.75,27.23
2018,5,8,5.1286,17.44,86.36,99.9,3.57,28.63,26.77
2018,5,9,3.5374,6.04,80.22,99.92,2.98,30.35,26.35
2018,5,10,4.2874,1.63,77.57,100.05,3.0,30.18,26.09
2018,5,11,5.3242,2.62,79.48,99.99,2.53,30.03,26.22
2018,5,12,2.7782,2.75,80.63,99.94,3.67,29.15,26.74
2018,5,13,5.262,15.74,79.14,99.9,3.12,30.17,26.46
2018,5,14,4.247,15.58,84.65,99.89,3.82,28.53,26.48
2018,5,15,4.6385,0.59,77.28,99.78,2.68,31.47,26.58
2018,5,16,3.899,1.29,80.16,99.77,2.11,28.24,26.53
2018,5,17,4.4782,20.35,85.73,99.79,2.76,27.84,26.06
2018,5,18,3.5834,9.27,82.08,99.76,3.12,29.33,25.89
2018,5,19,5.5939,3.06,80.14,99.71,3.73,29.94,26.11
2018,5,20,4.8766,15.33,85.4,99.75,5.62,28.7,26.71
2018,5,21,4.3042,2.07,84.2,99.81,3.87,28.99,26.52
2018,5,22,5.4946,2.4,84.97,99.78,4.42,28.86,26.91
2018,5,23,3.2983,2.4,85.49,99.72,5.29,28.6,26.79
2018,5,24,2.8817,4.84,87.31,99.62,6.23,28.57,27.34
2018,5,25,2.0698,7.55,90.11,99.48,9.04,27.58,26.19
2018,5,26,3.5722,7.23,90.04,99.48,7.5,27.54,25.86
2018,5,27,4.5113,12.53,86.4,99.51,5.84,28.93,26.24
2018,5,28,4.4239,13.76,87.83,99.52,8.41,28.39,26.97
2018,5,29,6.1574,5.01,83.86,99.64,8.23,29.09,26.77
2018,5,30,5.6256,3.71,82.79,99.64,7.03,29.29,26.74
2018,5,31,5.6546,2.35,85.35,99.72,4.91,28.91,26.42
2018,6,1,4.6349,12.07,87.05,99.76,4.12,28.41,26.61
2018,6,2,2.1811,11.96,91.32,99.8,4.89,27.99,26.32
2018,6,3,1.3298,10.42,89.11,99.77,4.99,27.75,26.17
2018,6,4,3.4428,8.63,88.78,99.69,5.26,28.19,26.4
2018,6,5,3.4387,11.55,88.92,99.72,4.63,28.66,26.29
2018,6,6,4.9466,18.31,89.04,99.97,4.8,28.53,26.13
2018,6,7,1.8245,21.37,91.5,99.98,5.46,26.9,26.17
2018,6,8,4.471,23.24,89.32,99.84,8.02,28.16,26.57
2018,6,9,4.9354,13.38,90.04,99.79,8.48,28.14,26.8
2018,6,10,6.0228,11.97,90.75,99.87,6.93,28.25,26.73
2018,6,11,5.6285,6.24,88.67,99.94,7.17,28.48,26.47
2018,6,12,5.4989,6.86,87.56,99.93,6.9,28.22,26.23
2018,6,13,3.367,14.08,89.21,99.95,6.09,28.48,25.74
2018,6,14,3.2729,9.3,87.88,99.96,5.65,28.63,25.63
2018,6,15,5.0321,3.4,91.53,100.01,4.63,27.78,25.73
2018,6,16,1.1486,16.31,89.45,100.14,5.17,27.2,25.02
2018,6,17,5.0556,2.6,87.68,100.08,5.57,27.3,24.73
2018,6,18,5.7696,4.57,90.37,99.98,4.9,28.05,24.94
2018,6,19,5.9093,8.64,87.47,99.96,5.85,27.97,25.65
2018,6,20,4.1558,9.93,89.14,99.94,6.48,27.9,25.68
2018,6,21,4.1813,13.61,90.35,99.87,5.72,27.83,25.52
2018,6,22,4.3752,8.65,89.68,99.84,5.02,27.94,25.06
2018,6,23,5.0393,2.31,87.82,99.81,5.36,28.45,25.08
2018,6,24,5.8877,4.49,91.81,99.88,5.21,27.81,25.53
2018,6,25,4.2108,5.07,88.77,99.88,5.68,27.62,25.38
2018,6,26,4.9414,4.54,91.35,99.81,5.3,27.59,24.81
2018,6,27,5.6292,11.71,90.84,99.79,4.67,27.44,25.16
2018,6,28,5.603,8.08,88.99,99.83,4.46,27.76,24.76
2018,6,29,4.9546,2.84,85.59,99.8,4.88,27.37,24.25
2018,6,30,5.9345,2.82,89.65,99.81,4.72,27.19,24.1
2018,7,1,5.6983,2.52,89.65,99.84,4.74,27.83,23.59
2018,7,2,5.6143,4.06,89.79,99.85,4.81,28.03,24.95
2018,7,3,5.4989,3.25,90.58,99.89,4.47,27.47,24.66
2018,7,4,6.5854,0.17,90.43,99.93,4.94,27.86,24.79
2018,7,5,5.9513,1.69,90.17,99.92,4.96,27.85,24.51
2018,7,6,6.4651,2.27,90.44,99.88,5.54,27.86,25.25
2018,7,7,4.9862,3.62,86.84,99.87,7.01,27.02,25.43
2018,7,8,4.447,10.23,88.67,99.82,7.13,27.38,25.13
2018,7,9,3.2225,29.43,92.08,99.85,6.22,27.08,25.47
2018,7,10,2.5858,17.04,91.23,100.0,5.91,26.4,25.17
2018,7,11,4.2626,9.45,89.58,100.0,5.67,27.27,24.81
2018,7,12,5.5272,6.9,93.03,99.9,4.59,26.96,24.77
2018,7,13,5.1401,7.11,93.74,99.88,5.14,26.78,24.93
2018,7,14,5.9508,6.74,93.18,99.82,5.21,26.73,24.85
2018,7,15,1.6183,35.61,94.18,99.82,5.68,26.09,24.79
2018,7,16,3.7944,16.54,92.06,99.86,5.89,26.5,24.95
2018,7,17,5.2615,7.94,89.53,99.88,6.19,27.46,24.8
2018,7,18,5.2207,10.16,91.52,99.91,5.79,26.84,24.52
2018,7,19,3.2258,11.98,93.12,99.92,6.63,26.47,24.52
2018,7,20,4.9726,2.02,92.1,99.97,5.15,26.95,24.21
2018,7,21,5.195,1.0,93.76,100.01,5.53,26.58,24.71
2018,7,22,5.9186,0.85,93.03,99.95,5.96,26.93,24.59
2018,7,23,6.0912,0.9,92.57,99.86,6.06,26.76,24.24
2018,7,24,5.2656,2.89,91.48,99.99,5.86,27.13,24.22
2018,7,25,5.8754,7.23,92.21,99.98,5.36,27.14,24.28
2018,7,26,5.3609,1.92,92.34,100.05,5.8,27.0,24.53
2018,7,27,5.965,0.19,90.21,100.0,5.73,27.14,24.23
2018,7,28,5.6122,0.38,88.57,99.93,5.28,27.33,23.8
2018,7,29,4.7371,0.79,90.73,99.83,5.3,27.3,24.25
2018,7,30,4.0219,20.91,93.28,99.89,4.74,26.29,24.51
2018,7,31,1.5485,41.65,93.92,100.0,4.51,26.13,24.39
2018,8,1,2.8889,14.46,93.87,100.03,3.94,26.54,24.21
2018,8,2,5.7871,3.83,92.94,100.05,4.13,26.73,23.75
2018,8,3,4.9058,3.45,93.19,100.15,4.22,26.6,23.84
2018,8,4,4.9162,0.74,94.37,100.1,4.44,26.32,23.8
2018,8,5,5.8831,0.47,92.45,100.1,5.88,26.95,24.41
2018,8,6,6.006,2.15,90.58,100.02,6.25,27.13,24.42
2018,8,7,5.8039,13.84,91.23,99.89,5.58,27.09,23.9
2018,8,8,3.4421,27.56,92.39,99.92,5.7,26.17,24.49
2018,8,9,5.9614,31.0,92.26,100.04,5.2,26.81,24.33
2018,8,10,3.2856,11.73,92.73,100.13,5.87,26.65,24.68
2018,8,11,5.0863,4.67,92.37,100.04,6.8,26.54,24.87
2018,8,12,4.4566,12.91,91.1,99.95,6.65,26.97,24.73
2018,8,13,5.0986,14.63,92.51,99.94,5.1,26.98,24.36
2018,8,14,4.5396,54.9,88.47,99.95,7.15,27.34,24.88
2018,8,15,1.8898,59.75,90.82,99.92,8.12,26.41,25.23
2018,8,16,3.4003,33.26,89.73,99.93,7.3,26.36,24.66
2018,8,17,3.6266,23.6,90.91,99.86,7.28,26.59,24.69
2018,8,18,3.8131,16.0,91.76,99.87,7.22,26.07,24.48
2018,8,19,3.4363,4.62,92.96,99.84,7.86,26.01,24.56
2018,8,20,5.3926,1.45,93.11,99.88,6.6,26.01,24.38
2018,8,21,6.8522,0.38,92.37,99.96,5.16,26.78,23.71
2018,8,22,6.8225,0.22,91.78,99.95,5.09,26.73,23.65
2018,8,23,6.5081,0.13,91.41,99.97,5.34,26.6,23.59
2018,8,24,5.1398,0.33,92.07,99.95,5.46,26.72,23.83
2018,8,25,5.8553,0.45,92.71,99.88,5.3,26.81,23.85
2018,8,26,4.5554,0.27,92.58,99.81,5.66,26.56,23.93
2018,8,27,4.7551,0.88,92.72,99.84,5.15,26.51,23.89
2018,8,28,5.4562,1.66,93.52,99.91,4.99,26.29,23.61
2018,8,29,5.6093,0.38,91.96,99.94,5.98,26.63,23.98
2018,8,30,5.4079,0.27,90.94,99.92,5.73,26.95,23.51
2018,8,31,5.6866,0.43,92.97,99.96,4.77,26.48,23.92
2018,9,1,5.761,0.23,93.63,100.07,3.65,26.25,23.64
2018,9,2,6.3002,0.13,92.38,100.03,4.14,26.75,23.65
2018,9,3,6.5789,0.01,91.36,100.02,4.77,27.03,23.48
2018,9,4,7.2782,0.0,89.49,100.08,5.35,27.1,23.23
2018,9,5,6.6228,0.0,88.56,100.06,5.41,27.25,23.75
2018,9,6,6.3871,0.06,87.21,100.01,4.99,27.88,23.92
2018,9,7,7.0646,0.01,87.52,100.05,5.08,27.35,23.97
2018,9,8,7.1724,0.0,86.58,99.94,5.46,27.83,23.86
2018,9,9,7.1878,0.02,86.81,99.94,5.37,28.23,23.87
2018,9,10,6.6487,0.09,87.64,100.08,4.87,27.99,23.17
2018,9,11,6.8642,0.01,88.0,100.13,4.64,28.22,23.71
2018,9,12,7.0798,0.0,87.44,99.99,4.89,28.15,23.04
2018,9,13,6.8782,0.0,86.69,99.93,5.01,27.82,23.83
2018,9,14,6.6792,0.05,88.29,99.98,4.3,27.96,23.34
2018,9,15,6.2465,0.07,87.74,100.03,3.46,28.32,24.31
2018,9,16,5.3846,0.09,89.73,99.96,3.52,28.0,24.36
2018,9,17,5.1192,0.19,87.18,99.94,3.97,27.55,24.73
2018,9,18,4.188,2.44,87.19,99.96,5.28,27.52,24.98
2018,9,19,4.8221,2.1,87.96,99.9,5.53,28.05,25.03
2018,9,20,3.3766,8.31,89.38,99.71,5.53,27.62,25.16
2018,9,21,6.4363,0.17,85.74,99.82,4.76,28.29,24.82
2018,9,22,6.678,0.2,85.38,100.0,3.58,28.66,24.98
2018,9,23,6.6341,14.4,89.26,100.12,3.93,27.66,25.34
2018,9,24,5.8474,17.16,86.96,100.15,3.61,27.51,24.93
2018,9,25,5.226,7.81,85.7,100.03,3.17,28.2,24.42
2018,9,26,6.4663,0.38,84.57,99.85,3.56,29.42,24.99
2018,9,27,5.8618,1.46,86.34,99.82,3.07,28.97,24.3
2018,9,28,5.8202,3.43,83.82,99.85,2.45,29.15,24.83
2018,9,29,4.1182,20.67,90.95,99.88,2.86,26.23,24.74
2018,9,30,5.3844,6.37,87.33,99.84,2.73,29.08,24.63
2018,10,1,4.9363,3.57,85.27,99.85,2.15,29.89,24.98
2018,10,2,5.1838,8.65,85.34,99.9,1.01,28.1,25.32
2018,10,3,4.7554,14.33,82.56,99.88,0.89,29.08,25.02
2018,10,4,4.1508,13.7,80.81,99.8,2.05,29.2,25.23
2018,10,5,4.3332,20.47,91.11,99.73,5.91,27.1,24.75
2018,10,6,5.1542,13.29,87.59,99.81,3.47,28.55,25.58
2018,10,7,3.887,36.92,84.38,99.92,1.99,28.22,24.75
2018,10,8,3.4219,19.47,87.48,99.94,3.47,27.7,24.35
2018,10,9,4.291,4.34,87.54,99.9,3.82,27.58,24.96
2018,10,10,4.6397,1.81,82.61,99.89,4.87,27.94,25.11
2018,10,11,4.253,4.37,89.32,99.88,3.34,27.28,25.15
2018,10,12,3.895,0.55,87.05,99.97,2.69,28.83,25.41
2018,10,13,5.3964,14.93,87.44,100.16,3.59,27.96,25.05
2018,10,14,4.8708,4.17,83.15,100.24,3.13,27.96,24.88
2018,10,15,5.7295,6.43,80.51,100.18,2.13,28.61,25.02
2018,10,16,4.1191,22.54,84.75,100.28,2.03,27.67,24.71
2018,10,17,4.6625,4.42,80.75,100.27,2.32,27.33,24.54
2018,10,18,6.6082,5.96,80.91,100.15,2.03,28.2,25.01
2018,10,19,4.9742,18.16,78.42,100.07,1.12,29.47,25.39
2018,10,20,3.8899,8.23,84.92,100.15,2.04,28.71,25.39
2018,10,21,5.7509,13.7,84.1,100.24,2.73,26.92,23.57
2018,10,22,4.2492,12.61,86.08,100.18,2.02,27.82,24.87
2018,10,23,4.8713,14.05,86.52,100.19,1.94,27.04,25.2
2018,10,24,5.9162,5.84,80.28,100.11,1.78,29.49,25.01
2018,10,25,3.8362,4.45,80.97,100.12,2.64,29.19,25.02
2018,10,26,6.1322,1.13,80.52,100.14,2.73,29.52,24.25
2018,10,27,5.6803,1.05,79.04,100.15,2.31,30.0,24.58
2018,10,28,4.6553,5.22,79.38,100.09,2.29,28.87,25.5
2018,10,29,5.2159,0.06,81.54,100.0,2.66,28.7,25.33
2018,10,30,5.1826,0.02,79.77,99.94,2.52,30.23,25.07
2018,10,31,5.0556,5.86,80.71,99.91,2.14,29.72,25.66
2018,11,1,3.2974,9.75,84.52,99.92,2.99,27.79,24.89
2018,11,2,5.1922,20.51,83.9,99.88,2.12,28.52,25.17
2018,11,3,3.2455,29.53,84.95,99.96,2.15,28.31,24.78
2018,11,4,4.2396,7.97,84.46,100.03,3.49,28.2,25.01
2018,11,5,5.6652,0.07,80.28,100.05,2.4,29.66,23.91
2018,11,6,5.3527,4.54,85.07,100.1,3.22,28.03,23.88
2018,11,7,3.635,3.79,77.93,100.1,2.37,28.29,24.41
2018,11,8,3.8998,3.95,76.56,100.07,2.18,27.11,24.45
2018,11,9,4.3433,11.03,81.33,99.98,2.17,27.79,24.1
2018,11,10,6.0806,0.97,77.43,100.04,1.42,29.42,24.77
2018,11,11,5.1137,1.5,80.02,100.15,1.96,28.93,24.91
2018,11,12,5.1948,0.67,82.64,100.11,2.4,28.87,24.25
2018,11,13,3.6132,0.66,83.86,99.96,3.25,28.31,24.77
2018,11,14,5.4302,0.55,84.08,99.9,3.31,28.94,25.03
2018,11,15,5.2397,9.77,81.91,99.9,2.39,30.31,24.88
2018,11,16,1.9303,12.94,85.32,99.97,4.38,26.7,25.41
2018,11,17,4.6534,0.12,79.38,100.05,2.68,29.14,25.51
2018,11,18,5.6242,2.39,83.12,100.07,2.79,28.88,25.08
2018,11,19,5.1972,11.37,82.56,100.13,2.12,29.42,24.82
2018,11,20,3.731,13.56,81.28,100.14,2.41,29.15,24.78
2018,11,21,4.8278,2.01,84.87,100.09,3.09,29.17,25.0
2018,11,22,5.4655,1.14,81.58,100.08,2.16,30.11,25.36
2018,11,23,5.8003,1.4,83.6,100.27,2.43,28.43,25.41
2018,11,24,5.1576,11.82,81.04,100.4,1.92,28.01,25.27
2018,11,25,5.5483,2.75,78.16,100.3,2.41,28.51,24.83
2018,11,26,5.2889,0.01,80.63,100.12,3.82,29.38,24.13
2018,11,27,5.3143,0.0,80.05,100.15,4.39,28.67,22.27
2018,11,28,5.6076,0.04,82.04,100.14,4.27,28.22,22.61
2018,11,29,3.21,2.13,85.93,100.18,4.46,28.96,23.93
2018,11,30,4.9049,0.35,84.01,100.21,4.06,29.24,24.11
2018,12,1,5.5939,0.11,84.59,100.06,4.56,28.79,24.52
2018,12,2,5.8769,0.0,80.06,99.94,3.94,29.62,23.25
2018,12,3,5.9201,0.02,78.14,99.98,3.13,30.33,22.82
2018,12,4,3.8299,2.07,84.44,100.05,2.78,28.41,24.78
2018,12,5,4.722,0.2,83.3,100.03,3.3,29.32,24.27
2018,12,6,5.3981,0.32,82.85,99.94,2.78,29.3,24.65
2018,12,7,5.6758,12.22,81.37,99.95,3.34,30.19,23.96
2018,12,8,5.2349,1.17,80.42,100.03,3.81,30.06,23.96
2018,12,9,5.2363,0.0,77.01,100.04,3.25,30.41,23.09
2018,12,10,4.5574,0.0,74.88,100.09,2.31,30.04,23.04
2018,12,11,4.6183,0.0,71.04,100.12,2.09,29.34,23.6
2018,12,12,3.8834,0.02,76.79,100.23,2.09,29.37,24.06
2018,12,13,4.013,0.02,78.99,100.25,2.1,29.46,24.23
2018,12,14,4.651,0.03,75.7,100.19,2.1,29.56,24.13
2018,12,15,4.2305,0.0,75.24,100.14,1.83,29.53,24.23
2018,12,16,4.2365,0.0,77.47,100.17,2.57,28.31,24.56
2018,12,17,4.7323,0.0,80.67,100.2,2.74,28.69,24.75
2018,12,18,4.9723,0.0,77.04,100.17,2.94,29.08,24.84
2018,12,19,5.0551,0.02,78.21,100.16,2.82,29.71,23.86
2018,12,20,5.5495,0.0,73.92,100.18,3.2,29.78,23.11
2018,12,21,5.0729,0.0,78.47,100.17,2.42,29.61,22.39
2018,12,22,3.4109,0.55,79.4,100.08,2.05,29.73,24.28
2018,12,23,4.687,0.95,82.83,100.09,3.72,29.34,24.68
2018,12,24,5.0215,3.7,84.33,100.14,3.27,29.06,24.81
2018,12,25,5.4218,0.86,78.35,100.15,3.0,30.27,24.29
2018,12,26,4.7986,0.17,75.07,100.2,2.61,29.85,23.71
2018,12,27,5.4043,0.11,74.33,100.14,2.23,30.05,23.52
2018,12,28,5.0582,0.06,71.22,100.08,1.93,30.09,24.13
2018,12,29,2.8687,0.52,77.33,100.22,3.14,28.99,24.37
2018,12,30,5.0136,0.07,74.45,100.33,4.44,29.75,23.64
2018,12,31,5.5738,0.0,74.36,100.42,4.74,30.04,22.39
2019,1,1,5.7108,0.0,70.19,100.45,4.48,29.87,21.77
2019,1,2,5.9918,0.0,67.8,100.45,4.88,29.45,20.79
2019,1,3,6.0586,0.0,67.58,100.48,4.44,30.19,19.94
2019,1,4,6.4562,0.0,69.52,100.41,5.27,30.29,19.5
2019,1,5,6.2071,0.0,67.27,100.34,3.06,30.14,19.79
2019,1,6,6.053,0.0,67.3,100.23,3.57,29.93,20.61
2019,1,7,5.915,0.0,70.14,100.14,2.77,29.91,21.06
2019,1,8,6.0206,0.0,70.15,100.18,2.8,30.83,21.65
2019,1,9,6.4032,0.0,65.69,100.14,3.71,31.5,20.27
2019,1,10,6.3108,0.0,64.72,100.13,3.58,31.55,20.19
2019,1,11,5.9306,0.0,67.57,100.25,2.65,30.86,21.37
2019,1,12,5.6916,0.0,63.2,100.18,3.34,31.66,21.95
2019,1,13,4.9512,0.0,62.02,100.2,2.65,31.75,21.41
2019,1,14,5.377,0.02,68.64,100.13,2.83,31.54,23.82
2019,1,15,5.3566,0.0,64.89,100.15,3.05,31.87,23.12
2019,1,16,5.8668,0.0,61.92,100.17,3.96,32.55,22.65
2019,1,17,5.6162,0.0,63.74,100.12,3.6,31.85,21.32
2019,1,18,4.7009,0.0,60.74,100.14,3.61,31.59,21.46
2019,1,19,5.5013,0.0,65.66,100.25,2.99,31.16,20.46
2019,1,20,3.9055,0.0,60.26,100.3,3.71,31.83,21.12
2019,1,21,4.5017,0.0,58.18,100.29,3.36,31.76,20.36
2019,1,22,6.1032,0.0,60.15,100.28,2.54,31.19,21.11
2019,1,23,6.1152,0.0,62.9,100.23,2.06,32.01,23.14
2019,1,24,5.9191,0.0,65.83,100.29,2.3,32.09,23.4
2019,1,25,5.7526,0.0,69.51,100.27,2.3,31.38,24.06
2019,1,26,5.9834,0.0,69.78,100.23,2.29,32.32,24.9
2019,1,27,5.9662,0.05,70.26,100.28,1.45,31.56,25.28
2019,1,28,5.976,0.01,68.22,100.31,1.97,31.78,25.43
2019,1,29,6.0048,0.0,64.75,100.27,2.68,32.95,24.81
2019,1,30,6.4958,0.0,60.86,100.25,3.5,33.36,24.14
2019,1,31,6.377,0.0,62.37,100.21,4.22,32.95,23.51
2019,2,1,6.3442,0.0,62.45,100.23,3.22,32.9,23.6
2019,2,2,6.2028,0.0,64.09,100.16,2.7,32.73,24.15
2019,2,3,6.3742,0.0,62.4,100.19,3.05,33.61,24.11
2019,2,4,5.1821,0.01,63.28,100.27,4.78,33.77,24.11
2019,2,5,5.064,2.05,68.49,100.28,3.01,32.57,25.38
2019,2,6,6.0254,0.38,65.5,100.14,2.85,33.43,24.61
2019,2,7,6.1886,0.03,63.46,100.18,2.82,33.16,24.0
2019,2,8,6.1889,0.02,65.74,100.25,2.1,33.15,25.74
2019,2,9,4.3896,0.55,71.32,100.26,1.86,31.55,26.13
2019,2,10,4.1645,0.92,68.48,100.29,1.55,32.2,25.88
2019,2,11,6.4752,0.15,63.66,100.21,4.67,34.16,24.71
2019,2,12,6.5414,0.01,64.19,100.26,4.9,34.09,24.64
2019,2,13,6.6209,0.0,61.22,100.35,4.56,34.43,24.29
2019,2,14,6.4937,0.11,64.71,100.17,3.83,34.45,24.14
2019,2,15,6.42,0.2,66.33,100.23,2.24,34.21,26.1
2019,2,16,6.2724,0.37,67.34,100.26,1.88,33.7,26.5
2019,2,17,5.9318,0.52,76.2,100.18,2.89,30.35,26.55
2019,2,18,6.331,0.05,71.24,100.02,3.84,33.26,25.96
2019,2,19,6.143,0.04,68.07,100.04,1.73,33.36,25.98
2019,2,20,6.551,0.02,61.95,100.22,4.72,34.51,25.91
2019,2,21,6.8597,0.0,62.07,100.34,3.22,34.7,23.99
2019,2,22,7.1155,0.0,59.2,100.16,4.53,34.91,23.89
2019,2,23,6.9905,0.0,59.41,100.05,3.74,34.71,22.19
2019,2,24,6.9722,0.0,56.99,99.95,2.86,35.25,23.47
2019,2,25,6.8254,0.0,58.72,99.96,2.82,35.32,23.79
2019,2,26,6.5988,0.0,69.98,99.94,3.76,33.02,25.51
2019,2,27,5.3806,0.0,68.09,99.93,4.13,32.7,26.21
2019,2,28,5.8123,0.0,66.18,99.93,4.25,32.56,26.21
2019,3,1,6.1334,0.0,65.51,99.89,2.7,34.15,26.13
2019,3,2,5.9186,0.08,63.1,99.96,2.66,34.95,26.05
2019,3,3,6.4498,0.14,62.32,99.96,2.43,34.96,26.16
